Doc.fact.,ClFac,OrgVt,CDis,Fechacompra,Año,zona de ventas ,IDCliente,cantidadComprada,UMB,SKU,Descripción de SKU,NombreCliente,Grupo de vendedores,Grupo de materiales 1,Grupo de materiales 3,Grupo de materiales 4
EP0172176,ZFNA,1000,10,7/30/2025,2025,209,100635,109.440,M2,231060,LIBANO GRIS 19.3X118.4 PRIMERA DUAL RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172176,ZFNA,1000,10,7/30/2025,2025,209,100635,194.400,M2,203041,MARMOL OSLO 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172176,ZFNA,1000,10,7/30/2025,2025,209,100635,194.400,M2,203040,MARMOL ALBA 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172176,ZFNA,1000,10,7/30/2025,2025,209,100635,109.440,M2,231063,LIBANO MIEL 19.3X118.4 PRIMERA DUAL RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172180,ZFNA,1000,10,7/30/2025,2025,205,133651,259.200,M2,203060,MADERA SABINO 60X60 PRIMERA,FERRETERIA CENTRAL CA S.A.S.,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172180,ZFNA,1000,10,7/30/2025,2025,205,133651,259.200,M2,202057,ARCHI TERRA 60X60 PRIMERA,FERRETERIA CENTRAL CA S.A.S.,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172184,ZFNA,1000,10,7/30/2025,2025,209,101568,194.400,M2,201383,MACERATA WENGUE 30X60  PRIMERA,LIDA FERNANDA CORTES TORO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172184,ZFNA,1000,10,7/30/2025,2025,209,101568,129.600,M2,243091,ALAMY GREY 60X60 GB,LIDA FERNANDA CORTES TORO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172185,ZFNA,1000,10,7/30/2025,2025,209,159447,111.780,M2,263042,JASPE 58.4X118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172185,ZFNA,1000,10,7/30/2025,2025,209,159447,0.000,M2,263042,JASPE 58.4X118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172185,ZFNA,1000,10,7/30/2025,2025,209,159447,0.000,M2,263042,JASPE 58.4X118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172185,ZFNA,1000,10,7/30/2025,2025,209,159447,55.890,M2,263044,ALLEGRO 58.4 X118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOL,REVESTIMIENTO
EP0172186,ZFNA,1000,10,7/30/2025,2025,205,136,291.600,M2,203139,ITRIA PLOMO 30X60 PRIMERA,MAXICASSA S.A.S / CERA SUBA,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172186,ZFNA,1000,10,7/30/2025,2025,205,136,194.400,M2,203080,ITRIA BEIGE 30X60 PRIMERA,MAXICASSA S.A.S / CERA SUBA,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172222,ZFNA,1000,10,7/31/2025,2025,209,117,291.600,M2,201383,MACERATA WENGUE 30X60  PRIMERA,DECORADOS Y ACABADOS CERAMICOS/BOSA,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172222,ZFNA,1000,10,7/31/2025,2025,209,117,279.450,M2,230071,TORMES 58.4X118.4 PRIMERA,DECORADOS Y ACABADOS CERAMICOS/BOSA,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172237,ZFNA,1000,10,7/31/2025,2025,209,117,167.670,M2,230071,TORMES 58.4X118.4 PRIMERA,DECORADOS Y ACABADOS CERAMICOS/BOSA,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172252,ZFNA,1000,10,7/31/2025,2025,205,128117,259.200,M2,203073,ARIETTA 60X60 PRIMERA,EILEN DANIELA VIANCHA BARRERA,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172252,ZFNA,1000,10,7/31/2025,2025,205,128117,259.200,M2,203044,TRENTINO 60X60 PRIMERA,EILEN DANIELA VIANCHA BARRERA,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172252,ZFNA,1000,10,7/31/2025,2025,205,128117,259.200,M2,203060,MADERA SABINO 60X60 PRIMERA,EILEN DANIELA VIANCHA BARRERA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,203065,ACONNA BEIGE 60X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,203066,ACONNA GRIS 60X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,97.200,M2,203152,BROOKLYN 30X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,97.200,M2,203139,ITRIA PLOMO 30X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,237.600,M2,263072,CARISTO 60X60 CYR GB,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,0.000,M2,263072,CARISTO 60X60 CYR GB,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,0.000,M2,263072,CARISTO 60X60 CYR GB,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,243073,ARIETTA 60X60 GB,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,202205,SEVILLA REAL 60X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,194.400,M2,201383,MACERATA WENGUE 30X60  PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,194.400,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,97.200,M2,203151,COCORA 30X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,55.890,M2,231027,TELLUS BEIGE 58.4X118.4 CYR PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,97.200,M2,201385,MACERATA ALMENDRA 30X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172254,ZFNA,1000,10,7/31/2025,2025,205,100513,97.200,M2,201386,MACERATA MARFIL 30X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,97.200,M2,203150,BARU 30X60 PRIMERA,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,164.160,M2,263060,LIBANO GRIS 19.3X118.4 GB RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,0.000,M2,263060,LIBANO GRIS 19.3X118.4 GB RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,0.000,M2,263060,LIBANO GRIS 19.3X118.4 GB RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,164.160,M2,263063,LIBANO MIEL 19.3X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,0.000,M2,263063,LIBANO MIEL 19.3X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,0.000,M2,263063,LIBANO MIEL 19.3X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,97.200,M2,201383,MACERATA WENGUE 30X60  PRIMERA,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,111.780,M2,230015,ADIGIO 58.4X118.4 PRIMERA,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,129.600,M2,231022,COLONATTA 60X60 CYR PRIMERA,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172255,ZFNA,1000,10,7/31/2025,2025,205,101197,129.600,M2,243097,MONFERRATO GRIS 60X60 GB,MULTICENTRO COMERCIALIZADORA DE,GTE. CESAR ARAMENDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172256,ZFNA,1000,10,7/31/2025,2025,209,100635,167.670,M2,231047,CALMO 58.4 X118.4 PRIMERA RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOL,REVESTIMIENTO
EP0172258,ZFNA,1000,10,7/31/2025,2025,209,100553,518.400,M2,203062,ITRIA GRIS 60X60 PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172258,ZFNA,1000,10,7/31/2025,2025,209,100553,259.200,M2,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172258,ZFNA,1000,10,7/31/2025,2025,209,100553,259.200,M2,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172258,ZFNA,1000,10,7/31/2025,2025,209,100553,518.400,M2,243073,ARIETTA 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172258,ZFNA,1000,10,7/31/2025,2025,209,100553,388.800,M2,243061,ITRIA BEIGE 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,167.670,M2,263038,PICASSO 58.4 X118.4 GB RECT,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,194.400,M2,243139,ITRIA PLOMO 30X60 GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,178.200,M2,243070,ASTRO DECOR 30X60 GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,259.200,M2,241957,ARCHI TERRA 60X60 GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,259.200,M2,203162,EXTERIOR SALAZAR 60X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,259.200,M2,263024,GINEVRA 60X60 CYR GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,97.200,M2,201386,MACERATA MARFIL 30X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,194.400,M2,201383,MACERATA WENGUE 30X60  PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172274,ZFNA,1000,10,7/31/2025,2025,209,102160,259.200,M2,203060,MADERA SABINO 60X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,259.200,M2,203044,TRENTINO 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,259.200,M2,203045,CATANIA 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,259.200,M2,203062,ITRIA GRIS 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,259.200,M2,203061,ITRIA BEIGE 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,97.200,M2,203040,MARMOL ALBA 30X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172276,ZFNA,1000,10,7/31/2025,2025,205,101492,97.200,M2,203069,ASTRO BLANCO 30X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,129.600,M2,203044,TRENTINO 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,129.600,M2,203045,CATANIA 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,129.600,M2,203062,ITRIA GRIS 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,129.600,M2,203061,ITRIA BEIGE 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,129.600,M2,202205,SEVILLA REAL 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172277,ZFNA,1000,10,7/31/2025,2025,205,101492,97.200,M2,203142,TORREJON BEIGE 30X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172283,ZFNA,1000,10,7/31/2025,2025,205,100525,259.200,M2,203157,ANDALUZ 60X60 PRIMERA,FERRESANTANA EL ROSAL S.A.S,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172283,ZFNA,1000,10,7/31/2025,2025,205,100525,194.400,M2,203041,MARMOL OSLO 30X60 PRIMERA,FERRESANTANA EL ROSAL S.A.S,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172283,ZFNA,1000,10,7/31/2025,2025,205,100525,194.400,M2,203152,BROOKLYN 30X60 PRIMERA,FERRESANTANA EL ROSAL S.A.S,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EP0172285,ZFNA,1000,10,7/31/2025,2025,209,290,259.200,M2,203062,ITRIA GRIS 60X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172285,ZFNA,1000,10,7/31/2025,2025,209,290,259.200,M2,203060,MADERA SABINO 60X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172285,ZFNA,1000,10,7/31/2025,2025,209,290,291.600,M2,201383,MACERATA WENGUE 30X60  PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,167.670,M2,263043,CARRARA REAL 58.4 X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,263042,JASPE 58.4X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,167.670,M2,263038,PICASSO 58.4 X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,263057,TOBA 58.4X118.4 GB DUAL RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,263076,GIORNO 58.4X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,263028,TELLUS GRIS 58.4X118.4 CYR GB,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,167.670,M2,263045,VATICANO 58.4 X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOL,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,263046,RICCARDI 58.4 X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOL,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,260020,MACARI 58.4X118.4 GB,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,111.780,M2,260072,D-PALANCIA 58.4X118.4 GB,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,0.000,M2,260072,D-PALANCIA 58.4X118.4 GB,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,0.000,M2,260072,D-PALANCIA 58.4X118.4 GB,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,129.600,M2,202205,SEVILLA REAL 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,129.600,M2,203157,ANDALUZ 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172286,ZFNA,1000,10,7/31/2025,2025,209,100796,164.160,M2,260064,TURCHI 19.3X118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
EP0172289,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,203073,ARIETTA 60X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172289,ZFNA,1000,10,7/31/2025,2025,205,100513,129.600,M2,203060,MADERA SABINO 60X60 PRIMERA,EL SUPER BODEGON DE LAS CERAMICAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172290,ZFNA,1000,10,7/31/2025,2025,205,136,54.720,M2,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,MAXICASSA S.A.S / CERA SUBA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,223.560,M2,230022,MORANDI GRIS 58.4X118.4 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,129.600,M2,203045,CATANIA 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,129.600,M2,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,129.600,M2,202058,ARCHI CENIZO 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,55.890,M2,231059,ACASTA 58.4X118.4 PRIMERA DUAL RECT,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,194.400,M2,241283,MACERATA WENGUE 30X60  GB,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,55.890,M2,231038,PICASSO 58.4 X118.4 PRIMERA RECT,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,129.600,M2,203091,ALAMY GREY 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,129.600,M2,202228,EXTERIOR SELCI 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172292,ZFNA,1000,10,7/31/2025,2025,209,100627,55.890,M2,260072,D-PALANCIA 58.4X118.4 GB,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,97.200,M2,203150,BARU 30X60 PRIMERA,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,167.670,M2,260071,TORMES 58.4X118.4 GB,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,164.160,M2,263063,LIBANO MIEL 19.3X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
