IDCliente,NombreCliente,SKU,Descripción,Grupo_Material_1,Grupo_Vendedores,zona_ventas,Mes_prediccion,Trimestre,Año,cantidad_sugerida,registros_historicos,ultima_compra,promedio_historico
101272,AMBIENTES CERAMICOS LTDA,203066,ACONNA GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,7.43,4,2025-08-20,69.64
101272,AMBIENTES CERAMICOS LTDA,203066,ACONNA GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,7.43,4,2025-08-20,69.64
101272,AMBIENTES CERAMICOS LTDA,203069,ASTRO BLANCO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,114.57,2,2025-08-20,99.63
101272,AMBIENTES CERAMICOS LTDA,203069,ASTRO BLANCO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,114.57,2,2025-08-20,99.63
101272,AMBIENTES CERAMICOS LTDA,203069,ASTRO BLANCO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,114.57,2,2025-08-20,99.63
101272,AMBIENTES CERAMICOS LTDA,203097,MONFERRATO GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,11.16,7,2025-08-20,134.01
101272,AMBIENTES CERAMICOS LTDA,203097,MONFERRATO GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,11.16,7,2025-08-20,134.01
101272,AMBIENTES CERAMICOS LTDA,203097,MONFERRATO GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,11.16,7,2025-08-20,134.01
101272,AMBIENTES CERAMICOS LTDA,203102,SARISA BEIGE 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,27.94,6,2025-08-20,175.5
101272,AMBIENTES CERAMICOS LTDA,203102,SARISA BEIGE 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,27.94,6,2025-08-20,175.5
101272,AMBIENTES CERAMICOS LTDA,203102,SARISA BEIGE 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,27.94,6,2025-08-20,175.5
101272,AMBIENTES CERAMICOS LTDA,203103,SARISA GRIS 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,27.94,7,2025-08-20,246.93
101272,AMBIENTES CERAMICOS LTDA,203103,SARISA GRIS 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,27.94,7,2025-08-20,246.93
101272,AMBIENTES CERAMICOS LTDA,203103,SARISA GRIS 30X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,27.94,7,2025-08-20,246.93
101272,AMBIENTES CERAMICOS LTDA,203112,ALTEA CAFE 60X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,152.77,3,2025-05-27,132.84
101272,AMBIENTES CERAMICOS LTDA,203112,ALTEA CAFE 60X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,152.77,3,2025-05-27,132.84
101272,AMBIENTES CERAMICOS LTDA,203112,ALTEA CAFE 60X60 PRIMERA EXC,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,152.77,3,2025-05-27,132.84
101272,AMBIENTES CERAMICOS LTDA,203132,ITRIA PLOMO 60X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,249.09,4,2025-08-26,259.65
101272,AMBIENTES CERAMICOS LTDA,203132,ITRIA PLOMO 60X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,249.09,4,2025-08-26,259.65
101272,AMBIENTES CERAMICOS LTDA,203132,ITRIA PLOMO 60X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,249.09,4,2025-08-26,259.65
101272,AMBIENTES CERAMICOS LTDA,203174,NEUTRA LIGHT 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,6.68,4,2025-08-20,62.48
101272,AMBIENTES CERAMICOS LTDA,203174,NEUTRA LIGHT 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,6.68,4,2025-08-20,62.48
101272,AMBIENTES CERAMICOS LTDA,203174,NEUTRA LIGHT 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,6.68,4,2025-08-20,62.48
101272,AMBIENTES CERAMICOS LTDA,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,3.71,6,2025-08-20,41.0
101272,AMBIENTES CERAMICOS LTDA,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,3.71,6,2025-08-20,41.0
101272,AMBIENTES CERAMICOS LTDA,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,3.71,6,2025-08-20,41.0
101272,AMBIENTES CERAMICOS LTDA,203181,ETERNA 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,34.15,6,2025-08-22,54.77
101272,AMBIENTES CERAMICOS LTDA,203181,ETERNA 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,34.15,6,2025-08-22,54.77
101272,AMBIENTES CERAMICOS LTDA,203181,ETERNA 31X101 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,34.15,6,2025-08-22,54.77
101272,AMBIENTES CERAMICOS LTDA,230020,MACARI 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,484.43,2,2025-05-27,421.24
101272,AMBIENTES CERAMICOS LTDA,230020,MACARI 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,484.43,2,2025-05-27,421.24
101272,AMBIENTES CERAMICOS LTDA,230020,MACARI 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,484.43,2,2025-05-27,421.24
101272,AMBIENTES CERAMICOS LTDA,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,9.62,5,2025-08-20,105.62
101272,AMBIENTES CERAMICOS LTDA,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,9.62,5,2025-08-20,105.62
101272,AMBIENTES CERAMICOS LTDA,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,9.62,5,2025-08-20,105.62
101272,AMBIENTES CERAMICOS LTDA,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,104.32,7,2025-08-22,114.11
101272,AMBIENTES CERAMICOS LTDA,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,104.32,7,2025-08-22,114.11
101272,AMBIENTES CERAMICOS LTDA,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,104.32,7,2025-08-22,114.11
101272,AMBIENTES CERAMICOS LTDA,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,63.45,2,2025-05-27,55.18
101272,AMBIENTES CERAMICOS LTDA,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,63.45,2,2025-05-27,55.18
101272,AMBIENTES CERAMICOS LTDA,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,63.45,2,2025-05-27,55.18
101272,AMBIENTES CERAMICOS LTDA,231040,CALCITA 58.4X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,10,4,2025,132.12,2,2025-06-27,114.88
101272,AMBIENTES CERAMICOS LTDA,231040,CALCITA 58.4X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,11,4,2025,132.12,2,2025-06-27,114.88
101272,AMBIENTES CERAMICOS LTDA,231040,CALCITA 58.4X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,12,4,2025,132.12,2,2025-06-27,114.88
101272,AMBIENTES CERAMICOS LTDA,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,10,4,2025,129.74,2,2025-06-27,112.82
101272,AMBIENTES CERAMICOS LTDA,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,11,4,2025,129.74,2,2025-06-27,112.82
101272,AMBIENTES CERAMICOS LTDA,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,12,4,2025,129.74,2,2025-06-27,112.82
101272,AMBIENTES CERAMICOS LTDA,231063,LIBANO MIEL 19.3X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,220.9,2,2025-07-29,192.09
101272,AMBIENTES CERAMICOS LTDA,231063,LIBANO MIEL 19.3X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,220.9,2,2025-07-29,192.09
101272,AMBIENTES CERAMICOS LTDA,231063,LIBANO MIEL 19.3X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,220.9,2,2025-07-29,192.09
101272,AMBIENTES CERAMICOS LTDA,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,257.09,2,2025-06-05,223.56
101272,AMBIENTES CERAMICOS LTDA,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,257.09,2,2025-06-05,223.56
101272,AMBIENTES CERAMICOS LTDA,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,257.09,2,2025-06-05,223.56
101272,AMBIENTES CERAMICOS LTDA,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,14.89,6,2025-08-20,136.67
101272,AMBIENTES CERAMICOS LTDA,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,14.89,6,2025-08-20,136.67
101272,AMBIENTES CERAMICOS LTDA,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,14.89,6,2025-08-20,136.67
101272,AMBIENTES CERAMICOS LTDA,231093,MADERA TAUARI DUAL 19.3X118.4 CYR PRIMER,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,126.51,2,2025-06-27,110.01
101272,AMBIENTES CERAMICOS LTDA,231093,MADERA TAUARI DUAL 19.3X118.4 CYR PRIMER,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,126.51,2,2025-06-27,110.01
101272,AMBIENTES CERAMICOS LTDA,231093,MADERA TAUARI DUAL 19.3X118.4 CYR PRIMER,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,126.51,2,2025-06-27,110.01
101274,DEPOSITO CENTRAL CHOCONTA LTDA,231026,ONIX GOLD 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,75.55,2,2025-07-15,65.7
101274,DEPOSITO CENTRAL CHOCONTA LTDA,231026,ONIX GOLD 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,75.55,2,2025-07-15,65.7
101274,DEPOSITO CENTRAL CHOCONTA LTDA,231026,ONIX GOLD 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,75.55,2,2025-07-15,65.7
101492,G Y J FERRETERIAS S.A,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,248.4,6,2025-08-02,194.4
101492,G Y J FERRETERIAS S.A,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,248.4,6,2025-08-02,194.4
101492,G Y J FERRETERIAS S.A,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,248.4,6,2025-08-02,194.4
101492,G Y J FERRETERIAS S.A,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,223.56,2,2025-07-31,194.4
101492,G Y J FERRETERIAS S.A,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,10,4,2025,130.93,2,2025-07-29,113.85
101492,G Y J FERRETERIAS S.A,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,11,4,2025,130.93,2,2025-07-29,113.85
101492,G Y J FERRETERIAS S.A,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,Ceranatto,GTE. CESAR ARAMENDEZ,0,12,4,2025,130.93,2,2025-07-29,113.85
101568,LIDA FERNANDA CORTES TORO,243091,ALAMY GREY 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,149.04,2,2025-07-30,129.6
101568,LIDA FERNANDA CORTES TORO,243091,ALAMY GREY 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,149.04,2,2025-07-30,129.6
101568,LIDA FERNANDA CORTES TORO,243091,ALAMY GREY 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,149.04,2,2025-07-30,129.6
102160,YEIMY ALEJANDRA PERILLA MORENO,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,51.75,4,2025-06-16,66.15
102160,YEIMY ALEJANDRA PERILLA MORENO,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,51.75,4,2025-06-16,66.15
102160,YEIMY ALEJANDRA PERILLA MORENO,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,51.75,4,2025-06-16,66.15
102160,YEIMY ALEJANDRA PERILLA MORENO,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,113.64,2,2025-06-16,98.82
102160,YEIMY ALEJANDRA PERILLA MORENO,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,113.64,2,2025-06-16,98.82
102160,YEIMY ALEJANDRA PERILLA MORENO,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,113.64,2,2025-06-16,98.82
102160,YEIMY ALEJANDRA PERILLA MORENO,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203044,TRENTINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,150.42,3,2025-06-16,130.8
102160,YEIMY ALEJANDRA PERILLA MORENO,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,150.42,3,2025-06-16,130.8
102160,YEIMY ALEJANDRA PERILLA MORENO,203045,CATANIA 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,150.42,3,2025-06-16,130.8
102160,YEIMY ALEJANDRA PERILLA MORENO,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,199.41,5,2025-08-19,233.64
102160,YEIMY ALEJANDRA PERILLA MORENO,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,199.41,5,2025-08-19,233.64
102160,YEIMY ALEJANDRA PERILLA MORENO,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,199.41,5,2025-08-19,233.64
102160,YEIMY ALEJANDRA PERILLA MORENO,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,150.07,2,2025-06-16,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,203072,ALISIOS 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,223.56,2,2025-06-28,194.4
102160,YEIMY ALEJANDRA PERILLA MORENO,203072,ALISIOS 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,223.56,2,2025-06-28,194.4
102160,YEIMY ALEJANDRA PERILLA MORENO,203072,ALISIOS 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,223.56,2,2025-06-28,194.4
102160,YEIMY ALEJANDRA PERILLA MORENO,241957,ARCHI TERRA 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,150.07,2,2025-08-19,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,241957,ARCHI TERRA 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,150.07,2,2025-08-19,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,241957,ARCHI TERRA 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,150.07,2,2025-08-19,130.5
102160,YEIMY ALEJANDRA PERILLA MORENO,243050,MARMOL ALBA 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,75.76,5,2025-07-28,98.17
102160,YEIMY ALEJANDRA PERILLA MORENO,243050,MARMOL ALBA 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,75.76,5,2025-07-28,98.17
102160,YEIMY ALEJANDRA PERILLA MORENO,243050,MARMOL ALBA 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,75.76,5,2025-07-28,98.17
102160,YEIMY ALEJANDRA PERILLA MORENO,243051,MARMOL OSLO 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,77.0,4,2025-07-23,50.63
102160,YEIMY ALEJANDRA PERILLA MORENO,243051,MARMOL OSLO 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,77.0,4,2025-07-23,50.63
102160,YEIMY ALEJANDRA PERILLA MORENO,243051,MARMOL OSLO 30X60  GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,77.0,4,2025-07-23,50.63
102160,YEIMY ALEJANDRA PERILLA MORENO,243070,ASTRO DECOR 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,70.17,4,2025-08-19,94.36
102160,YEIMY ALEJANDRA PERILLA MORENO,243070,ASTRO DECOR 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,70.17,4,2025-08-19,94.36
102160,YEIMY ALEJANDRA PERILLA MORENO,243070,ASTRO DECOR 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,70.17,4,2025-08-19,94.36
102160,YEIMY ALEJANDRA PERILLA MORENO,243139,ITRIA PLOMO 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,112.71,2,2025-08-19,98.01
102160,YEIMY ALEJANDRA PERILLA MORENO,243139,ITRIA PLOMO 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,112.71,2,2025-08-19,98.01
102160,YEIMY ALEJANDRA PERILLA MORENO,243139,ITRIA PLOMO 30X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,112.71,2,2025-08-19,98.01
102160,YEIMY ALEJANDRA PERILLA MORENO,263024,GINEVRA 60X60 CYR GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,152.14,2,2025-08-19,132.3
102160,YEIMY ALEJANDRA PERILLA MORENO,263024,GINEVRA 60X60 CYR GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,152.14,2,2025-08-19,132.3
102160,YEIMY ALEJANDRA PERILLA MORENO,263024,GINEVRA 60X60 CYR GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,152.14,2,2025-08-19,132.3
102160,YEIMY ALEJANDRA PERILLA MORENO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,10,4,2025,66.65,4,2025-08-19,85.39
102160,YEIMY ALEJANDRA PERILLA MORENO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,11,4,2025,66.65,4,2025-08-19,85.39
102160,YEIMY ALEJANDRA PERILLA MORENO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,12,4,2025,66.65,4,2025-08-19,85.39
102160,YEIMY ALEJANDRA PERILLA MORENO,263045,VATICANO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,10,4,2025,65.86,3,2025-07-23,57.27
102160,YEIMY ALEJANDRA PERILLA MORENO,263045,VATICANO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,11,4,2025,65.86,3,2025-07-23,57.27
102160,YEIMY ALEJANDRA PERILLA MORENO,263045,VATICANO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,12,4,2025,65.86,3,2025-07-23,57.27
102165,CHAPARRO PEREZ LENYS STELLA,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,111.99,2,2025-08-21,97.38
102165,CHAPARRO PEREZ LENYS STELLA,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,111.99,2,2025-08-21,97.38
102165,CHAPARRO PEREZ LENYS STELLA,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,111.99,2,2025-08-21,97.38
102165,CHAPARRO PEREZ LENYS STELLA,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,74.73,2,2025-08-21,64.98
102165,CHAPARRO PEREZ LENYS STELLA,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,74.73,2,2025-08-21,64.98
102165,CHAPARRO PEREZ LENYS STELLA,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,74.73,2,2025-08-21,64.98
102165,CHAPARRO PEREZ LENYS STELLA,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,298.49,2,2025-07-04,259.56
102165,CHAPARRO PEREZ LENYS STELLA,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,298.49,2,2025-07-04,259.56
102165,CHAPARRO PEREZ LENYS STELLA,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,298.49,2,2025-07-04,259.56
102165,CHAPARRO PEREZ LENYS STELLA,203124,MADERA SANDALO 60X60 PRIMERA EXC,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,151.73,2,2025-08-21,131.94
102165,CHAPARRO PEREZ LENYS STELLA,203124,MADERA SANDALO 60X60 PRIMERA EXC,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,151.73,2,2025-08-21,131.94
102165,CHAPARRO PEREZ LENYS STELLA,203124,MADERA SANDALO 60X60 PRIMERA EXC,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,151.73,2,2025-08-21,131.94
102165,CHAPARRO PEREZ LENYS STELLA,243054,TRENTINO 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,151.52,2,2025-07-04,131.76
102165,CHAPARRO PEREZ LENYS STELLA,243054,TRENTINO 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,151.52,2,2025-07-04,131.76
102165,CHAPARRO PEREZ LENYS STELLA,243054,TRENTINO 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,151.52,2,2025-07-04,131.76
102165,CHAPARRO PEREZ LENYS STELLA,243055,CATANIA 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,151.11,2,2025-07-04,131.4
102165,CHAPARRO PEREZ LENYS STELLA,243055,CATANIA 60X60 GB,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,151.11,2,2025-07-04,131.4
